kW
0.3798092348357843
0.3222623810727867
0.2877342688149881
0.26471552730978903
0.25320615655718953
0.24169678580458998
0.24169678580458998
0.23018741505199047
0.23018741505199047
0.24169678580458998
0.25320615655718953
0.27622489806238854
0.3567904933305852
0.44886545935138145
0.5984872791351753
0.72509035741377
0.7135809866611704
0.6560341328981728
0.5984872791351753
0.5754685376299762
0.5639591668773767
0.5524497961247771
0.5409404253721776
0.5409404253721776
0.5639591668773767
0.5639591668773767
0.5409404253721776
0.5179216838669786
0.5064123131143791
0.5294310546195781
0.5409404253721776
0.6099966498877748
0.7365997281663695
0.8977309187027629
1.0243339969813576
1.0588621092391561
1.0588621092391561
1.0473527384865566
1.0128246262287581
0.9667871432183599
0.9207496602079619
0.8977309187027629
0.8862215479501634
0.8286746941871657
0.7711278404241682
0.6790528744033718
0.5639591668773767
0.47188420085658045
0.3798092348357843
0.3222623810727867
0.2877342688149881
0.26471552730978903
0.25320615655718953
0.24169678580458998
0.24169678580458998
0.23018741505199047
0.23018741505199047
0.24169678580458998
0.25320615655718953
0.27622489806238854
0.3567904933305852
0.44886545935138145
0.5984872791351753
0.72509035741377
0.7135809866611704
0.6560341328981728
0.5984872791351753
0.5754685376299762
0.5639591668773767
0.5524497961247771
0.5409404253721776
0.5409404253721776
0.5639591668773767
0.5639591668773767
0.5409404253721776
0.5179216838669786
0.5064123131143791
0.5294310546195781
0.5409404253721776
0.6099966498877748
0.7365997281663695
0.8977309187027629
1.0243339969813576
1.0588621092391561
1.0588621092391561
1.0473527384865566
1.0128246262287581
0.9667871432183599
0.9207496602079619
0.8977309187027629
0.8862215479501634
0.8286746941871657
0.7711278404241682
0.6790528744033718
0.5639591668773767
0.47188420085658045
0.3798092348357843
0.3222623810727867
0.2877342688149881
0.26471552730978903
0.25320615655718953
0.24169678580458998
0.24169678580458998
0.23018741505199047
0.23018741505199047
0.24169678580458998
0.25320615655718953
0.27622489806238854
0.3567904933305852
0.44886545935138145
0.5984872791351753
0.72509035741377
0.7135809866611704
0.6560341328981728
0.5984872791351753
0.5754685376299762
0.5639591668773767
0.5524497961247771
0.5409404253721776
0.5409404253721776
0.5639591668773767
0.5639591668773767
0.5409404253721776
0.5179216838669786
0.5064123131143791
0.5294310546195781
0.5409404253721776
0.6099966498877748
0.7365997281663695
0.8977309187027629
1.0243339969813576
1.0588621092391561
1.0588621092391561
1.0473527384865566
1.0128246262287581
0.9667871432183599
0.9207496602079619
0.8977309187027629
0.8862215479501634
0.8286746941871657
0.7711278404241682
0.6790528744033718
0.5639591668773767
0.47188420085658045
0.3798092348357843
0.3222623810727867
0.2877342688149881
0.26471552730978903
0.25320615655718953
0.24169678580458998
0.24169678580458998
0.23018741505199047
0.23018741505199047
0.24169678580458998
0.25320615655718953
0.27622489806238854
0.3567904933305852
0.44886545935138145
0.5984872791351753
0.72509035741377
0.7135809866611704
0.6560341328981728
0.5984872791351753
0.5754685376299762
0.5639591668773767
0.5524497961247771
0.5409404253721776
0.5409404253721776
0.5639591668773767
0.5639591668773767
0.5409404253721776
0.5179216838669786
0.5064123131143791
0.5294310546195781
0.5409404253721776
0.6099966498877748
0.7365997281663695
0.8977309187027629
1.0243339969813576
1.0588621092391561
1.0588621092391561
1.0473527384865566
1.0128246262287581
0.9667871432183599
0.9207496602079619
0.8977309187027629
0.8862215479501634
0.8286746941871657
0.7711278404241682
0.6790528744033718
0.5639591668773767
0.47188420085658045
0.3798092348357843
0.3222623810727867
0.2877342688149881
0.26471552730978903
0.25320615655718953
0.24169678580458998
0.24169678580458998
0.23018741505199047
0.23018741505199047
0.24169678580458998
0.25320615655718953
0.27622489806238854
0.3567904933305852
0.44886545935138145
0.5984872791351753
0.72509035741377
0.7135809866611704
0.6560341328981728
0.5984872791351753
0.5754685376299762
0.5639591668773767
0.5524497961247771
0.5409404253721776
0.5409404253721776
0.5639591668773767
0.5639591668773767
0.5409404253721776
0.5179216838669786
0.5064123131143791
0.5294310546195781
0.5409404253721776
0.6099966498877748
0.7365997281663695
