,Power (kW)
112,0.39879149609055947
113,0.4953419855409013
114,0.5492413893466466
115,0.5921527179912429
116,0.6565997859581374
117,0.6780554502804355
118,0.7102489557638828
119,0.7209767879250318
120,0.7532103314084792
121,0.7532103314084792
122,0.7210268349250318
123,0.6566598419581374
124,0.6030407001523921
125,0.6030407001523921
126,0.6136684383135411
127,0.6243962704746903
128,0.4797057156027337
129,0.5548005407307773
130,0.6782271978588208
131,0.6511385265034173
132,0.6659711078257153
133,0.6545154435034173
134,0.6424285801811191
135,0.6052450836976717
136,0.6272500462142245
137,0.5893387175696283
138,0.5677091724084792
139,0.4890700116027337
140,0.47115222079698843
141,0.5798543376689448
142,0.488979763057454
143,0.43815710576826145
144,0.4391855563179196
145,0.3755463955121743
146,0.323746736028727
147,0.2972910717064289
148,0.30172774054527973
149,0.3009999083841307
150,0.2859450753841307
151,0.26521724322298157
152,0.27051334622298157
153,0.2512411783841307
154,0.3219470765452797
155,0.3734027408675779
156,0.4922562969956215
157,0.5440789542848141
158,0.4845941343797522
159,0.6026002881523921
160,0.5918924749912429
161,0.5382533141854975
162,0.48487439637975216
163,0.463418732057454
164,0.45277097489630486
165,0.4420431427351558
166,0.43132531957400666
167,0.43132531957400666
168,0.45283103089630483
169,0.45283103089630483
170,0.43137536657400666
171,0.4099197022517086
172,0.3992118890905595
173,0.4206675534128577
174,0.4312952915740067
175,0.49566228454090133
176,0.3938830583135411
177,0.5440727085696283
178,0.710410694342268
179,0.6725941908257154
180,0.6659711078257153
181,0.6652432756645663
182,0.6424285801811191
183,0.5945172515365229
184,0.6057943818919265
185,0.5893387175696283
186,0.5677091724084792
187,0.4890700116027337
188,0.47115222079698843
189,0.5691265055077958
190,0.47825193089630486
191,0.4274292736071123
192,0.4391855563179196
193,0.3755463955121743
194,0.323746736028727
195,0.2972910717064289
196,0.30172774054527973
197,0.3009999083841307
198,0.2859450753841307
199,0.26521724322298157
200,0.27051334622298157
201,0.2512411783841307
202,0.3219470765452797
203,0.3734027408675779
204,0.4922562969956215
205,0.5440789542848141
206,0.4845941343797522
207,0.6026002881523921
208,0.5918924749912429
209,0.5382533141854975
210,0.48487439637975216
211,0.463418732057454
212,0.45277097489630486
213,0.4420431427351558
214,0.43132531957400666
215,0.43132531957400666
216,0.45283103089630483
217,0.45283103089630483
218,0.43137536657400666
219,0.4099197022517086
220,0.3992118890905595
221,0.4206675534128577
222,0.4312952915740067
223,0.49566228454090133
224,0.3938830583135411
225,0.5440727085696283
226,0.710410694342268
227,0.6725941908257154
228,0.6659711078257153
229,0.6652432756645663
230,0.6424285801811191
231,0.5945172515365229
232,0.6057943818919265
233,0.5893387175696283
234,0.5677091724084792
235,0.4890700116027337
236,0.47115222079698843
237,0.5691265055077958
238,0.47825193089630486
239,0.4274292736071123
240,0.4391855563179196
241,0.3755463955121743
242,0.323746736028727
243,0.2972910717064289
244,0.30172774054527973
245,0.3009999083841307
246,0.2859450753841307
247,0.26521724322298157
248,0.27051334622298157
249,0.2512411783841307
250,0.3219470765452797
251,0.3734027408675779
252,0.4922562969956215
253,0.5440789542848141
254,0.4845941343797522
255,0.6026002881523921
256,0.5918924749912429
257,0.5382533141854975
258,0.48487439637975216
259,0.463418732057454
260,0.45277097489630486
261,0.4420431427351558
262,0.43132531957400666
263,0.43132531957400666
