,Power (kW)
410,8.494262188657045
411,8.422881834130514
412,8.422881834130514
413,8.375294931112828
414,8.232534222059769
415,8.042186609989022
416,7.80425209490059
417,7.399763419250254
418,6.424231907387681
419,4.972831365348242
420,3.925919498959138
421,3.5214308233088025
422,3.3310832112380564
423,3.1169421476584676
424,2.9503879870965646
425,2.736246923516975
426,2.522105859937386
427,2.3317582478666394
428,2.165204087304737
429,2.093823732778207
430,1.9748564752339905
431,1.8558892176897746
432,1.6655416056190282
433,1.8320957661809312
434,1.8558892176897746
435,1.808302314672088
436,1.808302314672088
437,1.7845088631632446
438,1.7845088631632446
439,1.7845088631632446
440,1.8320957661809312
441,1.8796826691986177
442,1.903476120707461
443,2.070030281269364
444,2.3079647963577963
445,2.7838338265346616
446,3.378670114255743
447,4.259027820082944
448,5.520080750051636
449,6.852514034546859
450,8.375294931112828
451,9.017718121851596
452,9.184272282413499
453,9.279446088448871
454,9.327032991466558
455,9.374619894484246
456,9.25565263694003
457,8.922544315816223
458,8.494262188657045
459,8.422881834130514
460,8.422881834130514
461,8.375294931112828
462,8.232534222059769
463,8.042186609989022
464,7.80425209490059
465,7.399763419250254
466,6.424231907387681
467,4.972831365348242
468,3.925919498959138
469,3.5214308233088025
470,3.3310832112380564
471,3.1169421476584676
472,2.9503879870965646
473,2.736246923516975
474,2.522105859937386
475,2.3317582478666394
476,2.165204087304737
477,2.093823732778207
478,1.9748564752339905
479,1.8558892176897746
480,1.6655416056190282
481,1.8320957661809312
482,1.8558892176897746
483,1.808302314672088
484,1.808302314672088
485,1.7845088631632446
486,1.7845088631632446
487,1.7845088631632446
488,1.8320957661809312
489,1.8796826691986177
490,1.903476120707461
491,2.070030281269364
492,2.3079647963577963
493,2.7838338265346616
494,3.378670114255743
495,4.259027820082944
496,5.520080750051636
497,6.852514034546859
498,8.375294931112828
499,9.017718121851596
500,9.184272282413499
501,9.279446088448871
502,9.327032991466558
503,9.374619894484246
504,9.25565263694003
505,8.922544315816223
506,8.494262188657045
507,8.422881834130514
508,8.422881834130514
509,8.375294931112828
510,8.232534222059769
511,8.042186609989022
512,7.80425209490059
513,7.399763419250254
514,6.424231907387681
515,4.972831365348242
516,3.925919498959138
517,3.5214308233088025
518,3.3310832112380564
519,3.1169421476584676
520,2.9503879870965646
521,2.736246923516975
522,2.522105859937386
523,2.3317582478666394
524,2.165204087304737
525,2.093823732778207
526,1.9748564752339905
527,1.8558892176897746
528,1.6655416056190282
529,1.8320957661809312
530,1.8558892176897746
531,1.808302314672088
532,1.808302314672088
533,1.7845088631632446
534,1.7845088631632446
535,1.7845088631632446
536,1.8320957661809312
537,1.8796826691986177
538,1.903476120707461
539,2.070030281269364
540,2.3079647963577963
541,2.7838338265346616
542,3.378670114255743
543,4.259027820082944
544,5.520080750051636
545,6.852514034546859
546,8.375294931112828
547,9.017718121851596
548,9.184272282413499
549,9.279446088448871
550,9.327032991466558
551,9.374619894484246
552,9.25565263694003
553,8.922544315816223
554,8.494262188657045
555,8.422881834130514
556,8.422881834130514
557,8.375294931112828
558,8.232534222059769
559,8.042186609989022
560,7.80425209490059
561,7.399763419250254
562,6.424231907387681
563,4.972831365348242
564,3.925919498959138
565,3.5214308233088025
566,3.3310832112380564
567,3.1169421476584676
568,2.9503879870965646
569,2.736246923516975
570,2.522105859937386
571,2.3317582478666394
572,2.165204087304737
573,2.093823732778207
574,1.9748564752339905
575,1.8558892176897746
576,1.6893350571278716
577,1.8320957661809312
578,1.8558892176897746
579,1.808302314672088
580,1.7845088631632446
581,1.7845088631632446
582,1.7845088631632446
583,1.7607154116544013
584,1.808302314672088
585,1.808302314672088
586,1.808302314672088
587,1.8558892176897746
588,1.9510630237251474
589,2.070030281269364
590,2.3317582478666394
591,2.6886600204992885
592,3.259702856711527
593,4.068680208012197
594,5.424906944016263
595,6.019743231737345
596,6.162503940790405
597,6.210090843808091
598,6.233884295316935
599,6.186297392299248
600,5.734221813631226
601,5.377320040998577
602,4.972831365348242
603,4.7824837532774955
604,4.639723044224436
605,4.568342689697906
606,4.496962335171376
607,4.425581980644847
608,4.2828212715917875
609,4.092473659521041
610,3.7593653383972354
611,3.093148696149624
612,2.8552141810611915
613,2.736246923516975
614,2.6410731174816022
615,2.4983124084285424
616,2.4031386023931693
617,2.355551699375483
618,2.3079647963577963
619,2.2365844418312664
620,2.11761718428705
621,2.0462368297605207
622,1.9510630237251474
623,1.9510630237251474
624,1.736921960145558
625,1.8796826691986177
626,1.8796826691986177
627,1.808302314672088
628,1.7607154116544013
629,1.736921960145558
630,1.736921960145558
631,1.7131285086367147
632,1.7131285086367147
633,1.6893350571278716
634,1.6655416056190282
635,1.6893350571278716
636,1.7607154116544013
637,1.808302314672088
638,1.8796826691986177
639,1.9272695722163042
640,1.998649926742834
641,2.11761718428705
642,2.26037789334011
643,2.522105859937386
644,2.6886600204992885
645,2.760040375025818
646,2.831420729552348
647,2.831420729552348
648,2.7124534720081317
649,2.6886600204992885
650,2.5696927629550723
651,2.5696927629550723
652,2.5696927629550723
653,2.545899311446229
654,2.522105859937386
655,2.4745189569196993
656,2.522105859937386
657,2.4983124084285424
658,2.379345150884326
659,2.4745189569196993
660,2.522105859937386
661,2.545899311446229
662,2.522105859937386
663,2.379345150884326
664,2.284171344848953
665,2.2127909903224237
666,2.1414106357958937
667,2.070030281269364
668,1.9510630237251474
669,1.903476120707461
670,1.808302314672088
671,1.7131285086367147
672,1.6655416056190282
673,1.8320957661809312
674,1.8558892176897746
675,1.808302314672088
676,1.808302314672088
677,1.7845088631632446
678,1.7845088631632446
679,1.7845088631632446
680,1.8320957661809312
681,1.8796826691986177
682,1.903476120707461
683,2.070030281269364
684,2.3079647963577963
685,2.7838338265346616
686,3.378670114255743
687,4.259027820082944
688,5.520080750051636
689,6.852514034546859
690,8.375294931112828
691,9.017718121851596
692,9.184272282413499
693,9.279446088448871
694,9.327032991466558
695,9.374619894484246
696,9.25565263694003
697,8.922544315816223
698,8.494262188657045
699,8.422881834130514
700,8.422881834130514
701,8.375294931112828
702,8.232534222059769
703,8.042186609989022
704,7.80425209490059
705,7.399763419250254
706,6.424231907387681
707,4.972831365348242
708,3.925919498959138
709,3.5214308233088025
710,3.3310832112380564
711,3.1169421476584676
712,2.9503879870965646
713,2.736246923516975
714,2.522105859937386
715,2.3317582478666394
716,2.165204087304737
717,2.093823732778207
718,1.9748564752339905
719,1.8558892176897746
720,1.6655416056190282
721,1.8320957661809312
722,1.8558892176897746
723,1.808302314672088
724,1.808302314672088
725,1.7845088631632446
726,1.7845088631632446
727,1.7845088631632446
728,1.8320957661809312
729,1.8796826691986177
730,1.903476120707461
731,2.070030281269364
732,2.3079647963577963
733,2.7838338265346616
734,3.378670114255743
735,4.259027820082944
736,5.520080750051636
737,6.852514034546859
738,8.375294931112828
739,9.017718121851596
740,9.184272282413499
741,9.279446088448871
742,9.327032991466558
743,9.374619894484246
744,9.25565263694003
745,8.922544315816223
746,8.494262188657045
747,8.422881834130514
748,8.422881834130514
749,8.375294931112828
750,8.232534222059769
751,8.042186609989022
752,7.80425209490059
753,7.399763419250254
754,6.424231907387681
755,4.972831365348242
756,3.925919498959138
757,3.5214308233088025
758,3.3310832112380564
759,3.1169421476584676
760,2.9503879870965646
761,2.736246923516975
762,2.522105859937386
763,2.3317582478666394
764,2.165204087304737
765,2.093823732778207
766,1.9748564752339905
767,1.8558892176897746
768,1.6655416056190282
769,1.8320957661809312
770,1.8558892176897746
771,1.808302314672088
772,1.808302314672088
773,1.7845088631632446
